Date,level_1,0,,open,low,high,close,adj close
11-3-14,High,334.0020142,6-26-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-3-14,Low,325.4809875,6-27-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-3-14,Open,325.5690002,6-28-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-3-14,Close,327.5539856,6-29-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-3-14,Volume,12948500,6-30-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-3-14,Adj Close,327.5539856,7-1-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-4-14,High,331.7669983,7-2-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-4-14,Low,325.0769958,7-3-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-4-14,Open,327.1610107,7-4-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-4-14,Close,330.4920044,7-5-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-4-14,Volume,15655500,7-6-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-4-14,Adj Close,330.4920044,7-7-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-5-14,High,343.368988,7-8-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-5-14,Low,330.6830139,7-9-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-5-14,Open,330.6830139,7-10-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-5-14,Close,339.4859924,7-11-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-5-14,Volume,19817200,7-12-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-5-14,Adj Close,339.4859924,7-13-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-6-14,High,352.9660034,7-14-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-6-14,Low,338.4240112,7-15-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-6-14,Open,339.4580078,7-16-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-6-14,Close,349.2900085,7-17-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-6-14,Volume,18797000,7-18-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-6-14,Adj Close,349.2900085,7-19-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-7-14,High,352.7319946,7-20-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-7-14,Low,341.776001,7-21-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-7-14,Open,349.8179932,7-22-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-7-14,Close,342.4150085,7-23-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-7-14,Volume,16834200,7-24-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-7-14,Adj Close,342.4150085,7-25-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-8-14,High,347.0320129,7-26-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-8-14,Low,342.1539917,7-27-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-8-14,Open,342.1539917,7-28-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-8-14,Close,345.4880066,7-29-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-8-14,Volume,8535470,7-30-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-8-14,Adj Close,345.4880066,7-31-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-9-14,High,363.6260071,8-1-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-9-14,Low,344.2550049,8-2-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-9-14,Open,345.3760071,8-3-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-9-14,Close,363.2640076,8-4-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-9-14,Volume,24205600,8-5-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-9-14,Adj Close,363.2640076,8-6-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-10-14,High,374.8160095,8-7-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-10-14,Low,357.5610046,8-8-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-10-14,Open,362.2650146,8-9-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-10-14,Close,366.9240112,8-10-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-10-14,Volume,30450100,8-11-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-10-14,Adj Close,366.9240112,8-12-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-11-14,High,371.3099976,8-13-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-11-14,Low,363.7349854,8-14-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-11-14,Open,365.8569946,8-15-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-11-14,Close,367.6950073,8-16-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-11-14,Volume,15838900,8-17-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-11-14,Adj Close,367.6950073,8-18-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-12-14,High,429.7179871,8-19-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-12-14,Low,367.9849854,8-20-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-12-14,Open,367.9849854,8-21-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-12-14,Close,423.5610046,8-22-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-12-14,Volume,45783200,8-23-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-12-14,Adj Close,423.5610046,8-24-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-13-14,High,457.0929871,8-25-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-13-14,Low,401.1229858,8-26-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-13-14,Open,427.2730103,8-27-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-13-14,Close,420.7349854,8-28-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-13-14,Volume,58945000,8-29-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-13-14,Adj Close,420.7349854,8-30-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-14-14,High,419.2520142,8-31-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-14-14,Low,384.7890015,9-1-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-14-14,Open,418.4169922,9-2-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-14-14,Close,397.8179932,9-3-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-14-14,Volume,29589200,9-4-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-14-14,Adj Close,397.8179932,9-5-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-15-14,High,405.5280151,9-6-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-15-14,Low,371.0079956,9-7-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-15-14,Open,399.6499939,9-8-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-15-14,Close,376.1329956,9-9-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-15-14,Volume,15727500,9-10-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-15-14,Adj Close,376.1329956,9-11-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-16-14,High,390.7990112,9-12-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-16-14,Low,374.6019897,9-13-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-16-14,Open,374.730011,9-14-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-16-14,Close,387.8819885,9-15-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-16-14,Volume,11905600,9-16-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-16-14,Adj Close,387.8819885,9-17-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-17-14,High,410.1990051,9-18-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-17-14,Low,377.5020142,9-19-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-17-14,Open,388.348999,9-20-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-17-14,Close,387.4079895,9-21-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-17-14,Volume,41518800,9-22-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-17-14,Adj Close,387.4079895,9-23-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-18-14,High,392.4020081,9-24-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-18-14,Low,371.1170044,9-25-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-18-14,Open,387.7850037,9-26-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-18-14,Close,375.197998,9-27-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-18-14,Volume,32222500,9-28-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-18-14,Adj Close,375.197998,9-29-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-19-14,High,386.4809875,9-30-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-19-14,Low,373.8959961,10-1-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-19-14,Open,373.8959961,10-2-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-19-14,Close,380.5549927,10-3-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-19-14,Volume,18931800,10-4-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-19-14,Adj Close,380.5549927,10-5-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-20-14,High,382.0249939,10-6-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-20-14,Low,356.7810059,10-7-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-20-14,Open,380.3070068,10-8-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-20-14,Close,357.8399963,10-9-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-20-14,Volume,25233200,10-10-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-20-14,Adj Close,357.8399963,10-11-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-21-14,High,357.8789978,10-12-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-21-14,Low,344.1119995,10-13-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-21-14,Open,357.8789978,10-14-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-21-14,Close,350.8479919,10-15-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-21-14,Volume,29850100,10-16-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-21-14,Adj Close,350.8479919,10-17-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-22-14,High,364.8410034,10-18-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-22-14,Low,350.8779907,10-19-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-22-14,Open,351.6040039,10-20-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-22-14,Close,352.9200134,10-21-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-22-14,Volume,15273000,10-22-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-22-14,Adj Close,352.9200134,10-23-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-23-14,High,370.8450012,10-24-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-23-14,Low,353.1749878,10-25-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-23-14,Open,353.1749878,10-26-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-23-14,Close,367.572998,10-27-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-23-14,Volume,15151600,10-28-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-23-14,Adj Close,367.572998,10-29-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-24-14,High,387.2090149,10-30-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-24-14,Low,366.6690063,10-31-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-24-14,Open,366.947998,11-1-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-24-14,Close,376.901001,11-2-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-24-14,Volume,30930100,11-3-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-24-14,Adj Close,376.901001,11-4-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-25-14,High,394.7009888,11-5-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-25-14,Low,374.7839966,11-6-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-25-14,Open,376.8859863,11-7-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-25-14,Close,375.3479919,11-8-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-25-14,Volume,25442200,11-9-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-25-14,Adj Close,375.3479919,11-10-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-26-14,High,377.697998,11-11-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-26-14,Low,365.8160095,11-12-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-26-14,Open,376.0190125,11-13-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-26-14,Close,368.3699951,11-14-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-26-14,Volume,18601700,11-15-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-26-14,Adj Close,368.3699951,11-16-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-27-14,High,373.9920044,11-17-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-27-14,Low,368.2820129,11-18-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-27-14,Open,370.5020142,11-19-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-27-14,Close,369.6700134,11-20-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-27-14,Volume,8748030,11-21-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-27-14,Adj Close,369.6700134,11-22-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-28-14,High,382.8380127,11-23-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-28-14,Low,358.4549866,11-24-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-28-14,Open,369.3739929,11-25-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-28-14,Close,376.446991,11-26-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-28-14,Volume,22946500,11-27-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-28-14,Adj Close,376.446991,11-28-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-29-14,High,387.6010132,11-29-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-29-14,Low,372.144989,11-30-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-29-14,Open,376.1520081,12-1-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-29-14,Close,375.4909973,12-2-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-29-14,Volume,15375600,12-3-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-29-14,Adj Close,375.4909973,12-4-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
11-30-14,High,382.5270081,12-5-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
11-30-14,Low,373.3089905,12-6-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
11-30-14,Open,375.5100098,12-7-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
11-30-14,Close,378.0469971,12-8-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
11-30-14,Volume,9194440,12-9-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
11-30-14,Adj Close,378.0469971,12-10-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
12-1-14,High,383.6619873,12-11-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
12-1-14,Low,376.6690063,12-12-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
12-1-14,Open,378.2489929,12-13-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
12-1-14,Close,379.2449951,12-14-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
12-1-14,Volume,11763000,12-15-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
12-1-14,Adj Close,379.2449951,12-16-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
12-2-14,High,384.0379944,12-17-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
12-2-14,Low,377.8630066,12-18-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
12-2-14,Open,379.25,12-19-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
12-2-14,Close,381.3150024,12-20-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
12-2-14,Volume,12364100,12-21-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
12-2-14,Adj Close,381.3150024,12-22-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
12-3-14,High,383.026001,12-23-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
12-3-14,Low,374.3460083,12-24-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
12-3-14,Open,381.7219849,12-25-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
12-3-14,Close,375.0100098,12-26-15,457.3340149,21056800,457.3340149,468.1740112,465.8640137
12-3-14,Volume,13340100,12-27-15,468.1740112,457.3340149,21056800,452.4219971,457.3340149
12-3-14,Adj Close,375.0100098,12-28-15,452.4219971,468.1740112,457.3340149,465.8640137,21056800
12-4-14,High,378.6549988,12-29-15,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
12-4-14,Low,367.7590027,12-30-15,457.3340149,465.8640137,452.4219971,21056800,468.1740112
12-4-14,Open,375.7179871,12-31-15,21056800,457.3340149,465.8640137,457.3340149,452.4219971
12-4-14,Close,369.6040039,1-1-16,457.3340149,21056800,457.3340149,468.1740112,465.8640137
12-4-14,Volume,14529600,1-2-16,468.1740112,457.3340149,21056800,452.4219971,457.3340149
12-4-14,Adj Close,369.6040039,1-3-16,452.4219971,468.1740112,457.3340149,465.8640137,21056800
12-5-14,High,379.1919861,1-4-16,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
12-5-14,Low,365.756012,1-5-16,457.3340149,465.8640137,452.4219971,21056800,468.1740112
12-5-14,Open,369.4419861,1-6-16,21056800,457.3340149,465.8640137,457.3340149,452.4219971
12-5-14,Close,376.8540039,1-7-16,457.3340149,21056800,457.3340149,468.1740112,465.8640137
12-5-14,Volume,15181800,1-8-16,468.1740112,457.3340149,21056800,452.4219971,457.3340149
12-5-14,Adj Close,376.8540039,1-9-16,452.4219971,468.1740112,457.3340149,465.8640137,21056800
12-6-14,High,378.447998,1-10-16,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
12-6-14,Low,370.9450073,1-11-16,457.3340149,465.8640137,452.4219971,21056800,468.1740112
12-6-14,Open,376.7569885,1-12-16,21056800,457.3340149,465.8640137,457.3340149,452.4219971
12-6-14,Close,374.7850037,1-13-16,457.3340149,21056800,457.3340149,468.1740112,465.8640137
12-6-14,Volume,7009320,1-14-16,468.1740112,457.3340149,21056800,452.4219971,457.3340149
12-6-14,Adj Close,374.7850037,1-15-16,452.4219971,468.1740112,457.3340149,465.8640137,21056800
