Date,level_1,0
2014-11-29,High,387.60101318359375
2014-11-29,Low,372.1449890136719
2014-11-29,Open,376.1520080566406
2014-11-29,Close,375.4909973144531
2014-11-29,Volume,15375600.0
2014-11-29,Adj Close,375.4909973144531
2014-11-30,High,382.5270080566406
2014-11-30,Low,373.3089904785156
2014-11-30,Open,375.510009765625
2014-11-30,Close,378.0469970703125
2014-11-30,Volume,9194440.0
2014-11-30,Adj Close,378.0469970703125
2014-12-01,High,383.6619873046875
2014-12-01,Low,376.66900634765625
2014-12-01,Open,378.2489929199219
2014-12-01,Close,379.2449951171875
2014-12-01,Volume,11763000.0
2014-12-01,Adj Close,379.2449951171875
2014-12-02,High,384.0379943847656
2014-12-02,Low,377.8630065917969
2014-12-02,Open,379.25
2014-12-02,Close,381.31500244140625
2014-12-02,Volume,12364100.0
2014-12-02,Adj Close,381.31500244140625
2014-12-03,High,383.0260009765625
2014-12-03,Low,374.34600830078125
2014-12-03,Open,381.72198486328125
2014-12-03,Close,375.010009765625
2014-12-03,Volume,13340100.0
2014-12-03,Adj Close,375.010009765625
2014-12-04,High,378.6549987792969
2014-12-04,Low,367.7590026855469
2014-12-04,Open,375.7179870605469
2014-12-04,Close,369.60400390625
2014-12-04,Volume,14529600.0
2014-12-04,Adj Close,369.60400390625
2014-12-05,High,379.1919860839844
2014-12-05,Low,365.7560119628906
2014-12-05,Open,369.4419860839844
2014-12-05,Close,376.85400390625
2014-12-05,Volume,15181800.0
2014-12-05,Adj Close,376.85400390625
2014-12-06,High,378.447998046875
2014-12-06,Low,370.94500732421875
2014-12-06,Open,376.7569885253906
2014-12-06,Close,374.7850036621094
2014-12-06,Volume,7009320.0
2014-12-06,Adj Close,374.7850036621094
2014-12-07,High,376.2919921875
2014-12-07,Low,373.2749938964844
2014-12-07,Open,374.83599853515625
2014-12-07,Close,375.0950012207031
2014-12-07,Volume,6491650.0
2014-12-07,Adj Close,375.0950012207031
2014-12-08,High,376.02899169921875
2014-12-08,Low,361.885986328125
2014-12-08,Open,374.9649963378906
2014-12-08,Close,361.90899658203125
2014-12-08,Volume,18898700.0
2014-12-08,Adj Close,361.90899658203125
2014-12-09,High,363.0669860839844
2014-12-09,Low,344.95098876953125
2014-12-09,Open,361.8949890136719
