DATE,level_1,0
2014-06-01,PCE,11838.0
2014-07-01,PCE,11879.2
2014-08-01,PCE,11958.8
2014-09-01,PCE,11964.9
2014-10-01,PCE,12035.5
2014-11-01,PCE,12058.4
2014-12-01,PCE,12067.6
2015-01-01,PCE,12036.5
2015-02-01,PCE,12083.1
2015-03-01,PCE,12132.2
2015-04-01,PCE,12170.3
2015-05-01,PCE,12233.6
2015-06-01,PCE,12270.3
2015-07-01,PCE,12327.5
2015-08-01,PCE,12359.3
2015-09-01,PCE,12356.4
2015-10-01,PCE,12362.3
2015-11-01,PCE,12397.5
2015-12-01,PCE,12432.8
2016-01-01,PCE,12452.1
2016-02-01,PCE,12526.3
2016-03-01,PCE,12506.8
2016-04-01,PCE,12586.0
2016-05-01,PCE,12624.4
2016-06-01,PCE,12701.7
2016-07-01,PCE,12720.6
2016-08-01,PCE,12749.8
2016-09-01,PCE,12806.8
2016-10-01,PCE,12828.1
2016-11-01,PCE,12853.6
2016-12-01,PCE,12962.9
2017-01-01,PCE,13020.4
2017-02-01,PCE,13038.6
2017-03-01,PCE,13089.3
2017-04-01,PCE,13114.1
2017-05-01,PCE,13117.6
2017-06-01,PCE,13170.3
2017-07-01,PCE,13193.5
2017-08-01,PCE,13234.1
2017-09-01,PCE,13353.4
2017-10-01,PCE,13383.4
2017-11-01,PCE,13479.8
2017-12-01,PCE,13609.0
2018-01-01,PCE,13628.4
2018-02-01,PCE,13668.3
2018-03-01,PCE,13735.4
2018-04-01,PCE,13792.1
2018-05-01,PCE,13860.2
2018-06-01,PCE,13900.2
2018-07-01,PCE,13952.3
2018-08-01,PCE,14001.1
2018-09-01,PCE,14013.0
2018-10-01,PCE,14096.5
2018-11-01,PCE,14160.6
2018-12-01,PCE,14051.7
2019-01-01,PCE,14090.0
2019-02-01,PCE,14113.9
2019-03-01,PCE,14233.8
2019-04-01,PCE,14272.6
2019-05-01,PCE,14322.1
2019-06-01,PCE,14376.6
2019-07-01,PCE,14448.3
2019-08-01,PCE,14487.0
2019-09-01,PCE,14511.2
2019-10-01,PCE,14554.2
2019-11-01,PCE,14613.8
2019-12-01,PCE,14689.2
2020-01-01,PCE,14728.8
2020-02-01,PCE,14785.7
2020-03-01,PCE,13806.0
2020-04-01,PCE,12082.4
2020-05-01,PCE,13129.4
2020-06-01,PCE,13937.5
2020-07-01,PCE,14230.1
2020-08-01,PCE,14352.8
2020-09-01,PCE,14583.3
2020-10-01,PCE,14626.1
2020-11-01,PCE,14561.0
2020-12-01,PCE,14571.1
2021-01-01,PCE,14932.2
2021-02-01,PCE,14843.2
2021-03-01,PCE,15619.1
2021-04-01,PCE,15712.6
2021-05-01,PCE,15767.9
2021-06-01,PCE,15960.1
2021-07-01,PCE,16027.9
2021-08-01,PCE,16146.0
2021-09-01,PCE,16268.0
2021-10-01,PCE,16473.7
2021-11-01,PCE,16557.9
2021-12-01,PCE,16522.4
2022-01-01,PCE,16725.6
2022-02-01,PCE,16844.5
2022-03-01,PCE,17054.2
2022-04-01,PCE,17115.6
2022-05-01,PCE,17231.1
2022-06-01,PCE,17437.4
2022-07-01,PCE,17398.1
2022-08-01,PCE,17495.0
2022-09-01,PCE,17607.9
